CustomerId,Gender,Geography,Age,AccountStatus,MembershipStatus,Balance,EstimatedSalary,CreditScore,MembershipYears,Card Type,Satisfaction Score
15679029,Male,France,33,Open,Inactive Member,102874.28,117841.06,718,7,SILVER,5
15692761,Male,France,36,Open,Inactive Member,0,45909.87,718,9,DIAMOND,1
15695129,Female,France,31,Open,Active Member,152663.77,17128.64,718,1,GOLD,4
15729279,Female,France,25,Open,Inactive Member,108691.95,63030.97,718,4,DIAMOND,2
15733119,Male,France,35,Open,Inactive Member,0,94820.85,718,8,PLATINUM,5
15742404,Male,France,38,Open,Inactive Member,0,38308.34,718,7,SILVER,2
15749004,Female,France,31,Open,Inactive Member,118100.59,103165.15,718,0,GOLD,4
15754053,Female,France,67,Open,Active Member,0,82782.08,718,7,PLATINUM,5
15760216,Female,France,49,Closed,Inactive Member,0,184474.72,718,10,PLATINUM,2
15768342,Male,France,52,Closed,Active Member,79475.3,32421.32,718,8,SILVER,3
15777994,Female,France,39,Open,Active Member,0,145355.11,718,3,PLATINUM,2
15785869,Female,France,25,Open,Inactive Member,0,30380.12,718,7,PLATINUM,2
15810390,Female,France,41,Closed,Active Member,0,27509.52,718,1,PLATINUM,4
15588517,Male,France,38,Open,Active Member,0,158580.05,717,7,SILVER,4
15600086,Male,France,48,Open,Active Member,123764.95,169952.82,717,7,DIAMOND,5
15600813,Male,France,50,Open,Active Member,90305.76,124626.57,717,9,GOLD,3
15602030,Male,France,28,Open,Active Member,128206.79,54272.12,717,4,SILVER,1
15602844,Male,France,38,Open,Inactive Member,97459.06,189175.71,717,7,PLATINUM,2
15613141,Female,France,41,Open,Active Member,135756.96,103706.41,717,3,SILVER,2
15614215,Male,France,53,Open,Active Member,0,97614.87,717,6,DIAMOND,2
15625586,Male,France,35,Open,Active Member,0,167573.06,717,4,DIAMOND,4
15629575,Male,France,36,Closed,Inactive Member,148061.89,179128.69,717,2,PLATINUM,5
15633531,Female,France,76,Open,Active Member,138489.66,68400.14,717,9,GOLD,2
15634267,Male,France,42,Open,Inactive Member,0,172665.21,717,5,GOLD,3
15640442,Male,France,31,Open,Inactive Member,129722.57,41176.6,717,4,GOLD,5
15641850,Male,France,40,Open,Inactive Member,98241.04,110887.14,717,0,GOLD,3
15671930,Female,France,36,Open,Active Member,0,145551.6,717,5,SILVER,5
15709639,Female,France,22,Open,Active Member,112465.06,92977.75,717,5,DIAMOND,3
15735388,Female,France,25,Open,Inactive Member,108664.85,190011.85,717,7,PLATINUM,3
15780677,Female,France,59,Open,Active Member,0,170528.63,717,4,DIAMOND,1
15796074,Female,France,36,Closed,Inactive Member,99472.76,94274.72,717,2,DIAMOND,4
15805523,Female,France,28,Open,Active Member,90537.16,74800.99,717,1,GOLD,3
15617134,Male,France,38,Open,Inactive Member,0,189678.7,716,4,GOLD,3
15621653,Female,France,29,Open,Active Member,87946.39,182531.74,716,10,GOLD,1
15635244,Female,France,29,Open,Active Member,0,98998.61,716,6,DIAMOND,2
15672756,Female,France,35,Open,Active Member,112808.18,17848.3,716,8,SILVER,1
15674206,Female,France,22,Open,Active Member,0,92606.98,716,8,SILVER,2
15687658,Female,France,52,Closed,Inactive Member,65971.61,14608,716,7,PLATINUM,2
15722533,Female,France,40,Open,Active Member,0,167636.15,716,3,DIAMOND,2
15725141,Female,France,44,Closed,Inactive Member,109528.28,27341.63,716,3,DIAMOND,1
15736601,Male,France,35,Open,Inactive Member,144428.87,134132.65,716,4,PLATINUM,2
15739997,Female,France,23,Open,Active Member,94464.81,185900.88,716,2,PLATINUM,5
15757425,Female,France,38,Open,Active Member,0,99661.46,716,1,DIAMOND,2
15775678,Female,France,44,Open,Active Member,0,152108.47,716,1,GOLD,4
15776128,Female,France,44,Open,Inactive Member,155114.9,133871.83,716,6,SILVER,5
15779423,Male,France,39,Open,Active Member,70657.61,76476.05,716,1,GOLD,3
15801462,Male,France,31,Open,Active Member,109578.04,51503.51,716,8,DIAMOND,1
15805681,Male,France,41,Open,Active Member,0,113267.48,716,9,SILVER,1
15585047,Male,France,28,Open,Inactive Member,160376.61,196853.11,715,7,DIAMOND,5
15585198,Male,France,41,Closed,Active Member,94267.9,152821.12,715,4,GOLD,5
15588854,Female,France,31,Open,Active Member,110581.29,94715.24,715,3,PLATINUM,2
15590228,Male,France,21,Open,Active Member,76467.16,173511.72,715,6,GOLD,4
15598044,Female,France,35,Open,Active Member,0,152012.36,715,3,GOLD,4
15613292,Male,France,21,Open,Inactive Member,0,68666.63,715,8,PLATINUM,2
15620577,Male,France,45,Open,Active Member,0,55043.93,715,4,PLATINUM,4
15636423,Male,France,40,Open,Active Member,0,141359.11,715,7,GOLD,5
15661412,Male,France,32,Open,Inactive Member,175307.32,187051.23,715,8,GOLD,3
15701946,Male,France,34,Open,Inactive Member,124314.45,97782.92,715,4,SILVER,2
15726931,Female,France,41,Closed,Inactive Member,56214.85,92982.61,715,8,GOLD,4
15730639,Male,France,23,Open,Inactive Member,139224.92,65057.71,715,7,DIAMOND,1
15730705,Male,France,37,Open,Inactive Member,165252.52,85286.3,715,9,PLATINUM,2
15740164,Female,France,33,Open,Active Member,85227.84,68087.15,715,3,GOLD,4
15741336,Female,France,38,Closed,Active Member,118590.41,5684.17,715,5,GOLD,4
15742297,Male,France,35,Open,Active Member,141005.47,60407.93,715,2,SILVER,1
15743456,Female,France,32,Open,Inactive Member,0,60907.49,715,10,DIAMOND,3
15788025,Female,France,38,Open,Active Member,0,332.81,715,0,DIAMOND,2
15801277,Female,France,31,Open,Active Member,112212.14,181600.72,715,2,PLATINUM,5
15577478,Female,France,72,Open,Active Member,0,86733.61,714,3,SILVER,4
15579891,Male,France,52,Open,Active Member,100755.66,186775.25,714,4,DIAMOND,3
15584338,Female,France,40,Open,Inactive Member,0,62762.12,714,0,SILVER,1
15610446,Female,France,51,Closed,Inactive Member,88308.87,5862.53,714,4,GOLD,3
15623566,Male,France,40,Open,Active Member,46520.69,96687.25,714,9,PLATINUM,4
15639265,Male,France,54,Open,Inactive Member,126113.28,112777.38,714,7,GOLD,3
15643819,Female,France,25,Open,Inactive Member,0,82500.84,714,4,GOLD,4
15682322,Male,France,37,Open,Active Member,148466.93,151280.96,714,9,SILVER,3
15684296,Male,France,34,Open,Active Member,141173.03,98896.06,714,5,SILVER,5
15726747,Male,France,63,Open,Active Member,138082.16,166677.54,714,4,GOLD,1
15729804,Male,France,34,Open,Active Member,0,80234.14,714,10,DIAMOND,3
15746028,Female,France,24,Open,Inactive Member,0,166335,714,7,GOLD,5
15755241,Female,France,52,Closed,Active Member,0,144045.08,714,2,SILVER,1
15774510,Female,France,31,Open,Active Member,125169.26,106636.89,714,4,PLATINUM,3
15776824,Male,France,28,Open,Active Member,122724.37,67057.27,714,6,DIAMOND,1
15782210,Male,France,46,Closed,Inactive Member,0,152167.79,714,1,PLATINUM,2
15791316,Male,France,35,Open,Active Member,0,95623.28,714,3,PLATINUM,2
15814022,Female,France,26,Open,Inactive Member,89928.99,46203.31,714,9,DIAMOND,5
15574608,Male,France,36,Open,Active Member,133889.35,143265.65,713,8,SILVER,1
15592229,Female,France,52,Closed,Active Member,185891.54,46369.57,713,0,PLATINUM,4
15610355,Male,France,44,Open,Inactive Member,63438.91,64375.4,713,1,GOLD,5
15656426,Female,France,42,Open,Inactive Member,0,82565.01,713,3,SILVER,2
15663817,Male,France,46,Open,Active Member,0,55701.62,713,5,GOLD,5
15674573,Female,France,25,Open,Active Member,121172.97,56268.98,713,4,GOLD,3
15683124,Male,France,53,Closed,Inactive Member,115029.4,191521.32,713,6,PLATINUM,2
15691627,Female,France,37,Open,Active Member,0,16403.41,713,8,GOLD,2
15712264,Female,France,39,Open,Active Member,0,126263.97,713,10,PLATINUM,5
15721507,Female,France,32,Closed,Inactive Member,117094.02,149558.83,713,1,PLATINUM,3
15722473,Male,France,41,Open,Inactive Member,0,55772.04,713,3,PLATINUM,3
15730735,Male,France,38,Open,Active Member,72286.84,26136.89,713,9,SILVER,1
15761600,Male,France,43,Open,Active Member,86394.14,130001.13,713,5,SILVER,3
15789974,Male,France,33,Closed,Inactive Member,94598.48,197519.66,713,6,PLATINUM,5
15794122,Female,France,59,Open,Active Member,0,62700.08,713,3,SILVER,5
15567333,Female,France,31,Open,Inactive Member,0,170333.38,712,7,SILVER,4
15568487,Male,France,35,Open,Active Member,124616.23,69320.97,712,7,PLATINUM,3
15580701,Male,France,33,Closed,Inactive Member,153819.58,79176.09,712,3,GOLD,3
15594305,Female,France,32,Open,Inactive Member,0,1703.58,712,1,PLATINUM,4
15600911,Male,France,33,Open,Inactive Member,182888.08,3061,712,2,SILVER,1
15624188,Female,France,33,Open,Active Member,0,190686.16,712,6,GOLD,5
15672242,Male,France,24,Open,Active Member,0,121232.51,712,2,GOLD,5
15694995,Male,France,23,Open,Active Member,0,66795.78,712,2,PLATINUM,5
15695872,Female,France,30,Open,Active Member,89571.59,177613.19,712,1,PLATINUM,3
15708063,Male,France,36,Closed,Inactive Member,100749.5,70758.37,712,2,PLATINUM,2
15711540,Female,France,29,Open,Active Member,0,144375,712,2,GOLD,4
15724691,Male,France,34,Open,Active Member,0,195052.12,712,1,PLATINUM,1
15726046,Female,France,27,Open,Inactive Member,133009.51,126809.15,712,2,PLATINUM,5
15731478,Female,France,42,Open,Inactive Member,87842.98,92223.59,712,1,PLATINUM,4
15736495,Male,France,34,Open,Inactive Member,114088.32,92794.61,712,8,DIAMOND,4
15747808,Male,France,29,Open,Active Member,102540.61,189680.79,712,3,PLATINUM,1
15751084,Female,France,29,Open,Active Member,140170.61,38170.04,712,8,PLATINUM,2
15760121,Male,France,32,Open,Inactive Member,100606.02,165693.06,712,9,DIAMOND,1
15789874,Female,France,29,Open,Inactive Member,87375.78,166194.53,712,3,SILVER,2
15792222,Female,France,37,Open,Inactive Member,106881.5,169386.81,712,1,PLATINUM,2
15608956,Male,France,33,Open,Inactive Member,0,41590.4,711,1,SILVER,3
15609319,Female,France,41,Open,Active Member,145754.91,101455.07,711,3,PLATINUM,3
15620443,Female,France,81,Open,Active Member,0,72276.24,711,6,SILVER,4
15634632,Male,France,38,Open,Inactive Member,0,68487.51,711,3,DIAMOND,4
15636551,Female,France,29,Open,Inactive Member,130181.47,31811.44,711,3,SILVER,5
15637993,Male,France,36,Open,Active Member,137688.71,46884.1,711,9,SILVER,5
15638730,Female,France,21,Open,Active Member,82844.33,1408.68,711,0,SILVER,1
15638989,Female,France,25,Closed,Inactive Member,190066.54,51345.39,711,5,GOLD,5
15640789,Male,France,38,Open,Inactive Member,123345.85,141827.83,711,4,GOLD,2
15645059,Female,France,28,Open,Inactive Member,0,105159.89,711,8,GOLD,2
15648721,Male,France,64,Open,Active Member,0,3185.67,711,4,GOLD,1
15658969,Male,France,51,Closed,Inactive Member,0,38409.79,711,7,SILVER,2
15684358,Male,France,41,Open,Active Member,0,193747.57,711,3,GOLD,4
15701522,Female,France,29,Open,Active Member,0,3234.8,711,9,PLATINUM,4
15701741,Female,France,39,Open,Inactive Member,152462.79,90305.97,711,3,PLATINUM,5
15709387,Male,France,52,Open,Active Member,0,159808.95,711,5,SILVER,2
15711750,Female,France,34,Open,Active Member,0,175310.38,711,6,DIAMOND,2
15713378,Male,France,38,Open,Inactive Member,0,53311.78,711,10,DIAMOND,1
15717185,Male,France,28,Open,Active Member,0,64286.39,711,8,GOLD,2
15727868,Female,France,38,Closed,Active Member,129022.06,14374.86,711,2,DIAMOND,4
15743149,Female,France,35,Open,Active Member,0,67508.01,711,8,DIAMOND,4
15762543,Female,France,32,Open,Inactive Member,0,126188.42,711,1,SILVER,4
15767432,Female,France,25,Open,Active Member,0,9679.28,711,7,PLATINUM,3
15781210,Male,France,34,Open,Inactive Member,0,48260.19,711,8,PLATINUM,4
15785865,Male,France,58,Open,Active Member,91285.13,26767.85,711,9,DIAMOND,3
15815628,Female,France,37,Open,Inactive Member,113899.92,80215.2,711,8,SILVER,3
15585777,Male,France,38,Open,Active Member,130588.82,154997.64,710,3,GOLD,4
15592761,Male,France,40,Open,Inactive Member,0,162878.96,710,5,DIAMOND,2
15594409,Male,France,45,Open,Active Member,0,36154.66,710,1,SILVER,2
15600626,Male,France,30,Open,Active Member,0,8991.17,710,6,PLATINUM,2
15631063,Female,France,33,Open,Inactive Member,0,72945.32,710,2,DIAMOND,4
15639662,Male,France,38,Open,Inactive Member,0,96.27,710,2,DIAMOND,3
15651140,Female,France,32,Open,Inactive Member,0,94790.34,710,3,SILVER,1
15662294,Male,France,33,Open,Active Member,118327.17,192928.82,710,10,GOLD,1
15666975,Female,France,36,Open,Inactive Member,116085.06,58601.61,710,4,DIAMOND,1
15674922,Male,France,54,Closed,Active Member,171137.62,167023.95,710,6,GOLD,4
15699005,Female,France,41,Open,Active Member,156067.05,9983.88,710,2,DIAMOND,4
15729224,Female,France,37,Open,Inactive Member,0,115403.31,710,5,SILVER,1
15743538,Female,France,31,Open,Inactive Member,0,20081.3,710,1,PLATINUM,3
15749119,Female,France,31,Open,Active Member,0,112289.06,710,3,SILVER,2
15755405,Male,France,43,Closed,Inactive Member,128284.45,32996.89,710,9,PLATINUM,5
15762277,Male,France,47,Closed,Inactive Member,158623.14,83499.89,710,5,PLATINUM,2
15813327,Male,France,21,Open,Active Member,109130.96,56191.99,710,4,SILVER,5
15565891,Male,France,39,Open,Inactive Member,0,56214.09,709,8,GOLD,3
15575214,Male,France,37,Open,Inactive Member,0,159486.76,709,7,SILVER,5
15584532,Female,France,36,Closed,Active Member,0,42085.58,709,7,SILVER,3
15598275,Female,France,32,Open,Active Member,0,199418.02,709,7,GOLD,5
15607786,Male,France,26,Open,Active Member,156551.63,4410.77,709,6,DIAMOND,1
15611157,Female,France,32,Open,Inactive Member,87814.89,138578.37,709,2,DIAMOND,2
15628583,Female,France,30,Open,Active Member,0,161388.22,709,5,PLATINUM,3
15628715,Female,France,36,Open,Active Member,0,69676.55,709,8,PLATINUM,3
15644400,Male,France,44,Open,Inactive Member,128601.98,117031.2,709,9,GOLD,4
15651272,Male,France,38,Open,Active Member,0,81452.29,709,5,DIAMOND,1
15699195,Female,France,24,Open,Active Member,110949.41,168515.61,709,3,DIAMOND,5
15701524,Male,France,36,Open,Inactive Member,0,46811.77,709,0,GOLD,3
15716218,Female,France,45,Open,Active Member,104118.5,174032,709,3,SILVER,2
15716276,Female,France,34,Open,Inactive Member,111669.68,57029.66,709,2,DIAMOND,4
15723786,Female,France,37,Open,Inactive Member,0,16733.59,709,9,GOLD,5
15725036,Male,France,42,Open,Active Member,118546.71,77142.85,709,9,GOLD,5
15730394,Female,France,43,Closed,Inactive Member,0,168035.62,709,8,GOLD,4
15735788,Male,France,31,Open,Active Member,0,71009.84,709,6,PLATINUM,4
15769005,Male,France,49,Open,Active Member,154344.49,38794.57,709,4,DIAMOND,2
15780966,Female,France,32,Open,Inactive Member,0,109681.29,709,2,DIAMOND,5
15797595,Female,France,40,Open,Active Member,131569.63,103970.58,709,9,DIAMOND,1
15809999,Female,France,41,Open,Inactive Member,150300.65,71672.86,709,3,DIAMOND,3
15810454,Male,France,32,Open,Active Member,147307.91,40861.55,709,4,PLATINUM,4
15591985,Female,France,51,Closed,Active Member,70754.18,92920.04,708,8,PLATINUM,2
15595592,Female,France,59,Closed,Inactive Member,0,179673.11,708,2,SILVER,4
15622532,Female,France,47,Closed,Active Member,126589.12,132730.07,708,0,GOLD,5
15623369,Male,France,52,Closed,Inactive Member,105355.81,123.07,708,10,PLATINUM,3
15641110,Male,France,41,Open,Inactive Member,0,128400.62,708,0,GOLD,5
15693543,Female,France,33,Open,Active Member,0,15246.83,708,8,PLATINUM,3
15711742,Female,France,34,Open,Active Member,0,62868.33,708,4,GOLD,3
15742971,Female,France,44,Open,Inactive Member,161887.81,84870.23,708,2,DIAMOND,3
15778752,Male,France,32,Open,Active Member,86614.06,172129.26,708,10,PLATINUM,4
15781975,Male,France,34,Closed,Active Member,0,121457.88,708,3,DIAMOND,5
15803479,Female,France,67,Open,Active Member,0,3837.08,708,1,DIAMOND,1
15579062,Male,France,32,Open,Inactive Member,0,30807.02,707,9,DIAMOND,4
15579915,Male,France,29,Open,Inactive Member,0,139953.94,707,4,GOLD,4
15599211,Male,France,40,Closed,Inactive Member,0,14090.4,707,1,PLATINUM,3
15605872,Male,France,73,Open,Active Member,66573.17,62768.8,707,6,GOLD,3
15651093,Female,France,55,Open,Active Member,0,54409.48,707,1,GOLD,5
15676433,Female,France,36,Open,Inactive Member,0,98810.78,707,6,PLATINUM,3
15705313,Female,France,33,Open,Active Member,58036.33,83335.78,707,2,GOLD,1
15708193,Male,France,33,Open,Inactive Member,0,130866.95,707,2,GOLD,4
15709183,Female,France,58,Open,Active Member,102346.86,114672.64,707,3,PLATINUM,5
15722479,Male,France,37,Open,Active Member,0,6035.51,707,1,GOLD,2
15725166,Male,France,30,Open,Inactive Member,0,33159.37,707,8,GOLD,5
15732832,Female,France,40,Open,Inactive Member,0,41052.82,707,5,DIAMOND,2
15741416,Male,France,42,Open,Active Member,16893.59,77502.56,707,2,GOLD,3
15745417,Male,France,58,Open,Active Member,89685.92,126471.13,707,6,GOLD,2
15749557,Female,France,44,Open,Active Member,0,192542.17,707,6,GOLD,4
15761733,Female,France,42,Open,Active Member,0,152944.39,707,10,SILVER,4
15766787,Female,France,35,Open,Active Member,0,70403.65,707,9,SILVER,2
15771299,Female,France,57,Closed,Active Member,92053,164064.44,707,1,DIAMOND,3
15780514,Male,France,33,Open,Inactive Member,136678.52,54290.62,707,8,SILVER,4
15787655,Male,France,47,Open,Inactive Member,0,174303.29,707,3,GOLD,5
15796343,Female,France,31,Open,Inactive Member,82787.93,91423.69,707,2,PLATINUM,5
15798200,Male,France,35,Open,Active Member,0,94148.3,707,2,SILVER,2
15809654,Female,France,46,Open,Active Member,127476.73,146011.55,707,7,SILVER,4
15812616,Female,France,49,Closed,Inactive Member,0,82967.97,707,10,PLATINUM,2
15571002,Female,France,44,Open,Inactive Member,129605.99,69865.49,706,4,SILVER,3
15574886,Male,France,32,Open,Active Member,94486.47,146949.74,706,6,DIAMOND,5
15580684,Female,France,29,Open,Inactive Member,112564.62,42334.38,706,5,PLATINUM,5
15586848,Male,France,38,Open,Inactive Member,0,122379.54,706,1,SILVER,1
15665327,Male,France,18,Open,Inactive Member,176139.5,129654.22,706,2,PLATINUM,3
15669501,Male,France,35,Open,Active Member,0,81718.37,706,5,SILVER,2
15730038,Female,France,23,Closed,Inactive Member,0,164128.41,706,5,GOLD,2
15756668,Male,France,30,Open,Active Member,98415.37,110520.48,706,3,PLATINUM,3
15761374,Male,France,54,Open,Active Member,117444.51,186238.85,706,9,PLATINUM,2
15768566,Male,France,34,Open,Active Member,0,37479.97,706,8,DIAMOND,1
15774133,Female,France,35,Open,Active Member,178032.53,42181.68,706,8,GOLD,1
15575498,Female,France,39,Open,Inactive Member,149379.66,96075.55,705,5,PLATINUM,2
15591747,Male,France,32,Open,Inactive Member,0,129576.99,705,3,DIAMOND,2
15592854,Male,France,25,Open,Active Member,113736.27,196864.61,705,3,PLATINUM,2
15593900,Male,France,38,Open,Active Member,189443.72,106648.58,705,1,PLATINUM,3
15596088,Female,France,50,Open,Active Member,77065.9,145159.26,705,4,PLATINUM,4
15610343,Female,France,37,Closed,Active Member,0,13935.53,705,10,GOLD,3
15616029,Male,France,32,Open,Inactive Member,0,7921.57,705,7,DIAMOND,3
15622230,Female,France,35,Open,Active Member,0,66331.01,705,3,GOLD,3
15646302,Female,France,24,Open,Inactive Member,100169.51,121408.55,705,7,SILVER,1
15654000,Female,France,35,Closed,Inactive Member,0,133991.11,705,5,PLATINUM,3
15660878,Male,France,92,Open,Active Member,126076.24,34436.83,705,1,SILVER,5
15666055,Female,France,49,Closed,Inactive Member,0,63405.2,705,7,GOLD,1
15677217,Male,France,30,Open,Active Member,0,181300.32,705,1,SILVER,5
